time,date,climate,response,zero_flow,climate_interp,climate_corrupt,response_interp,phase,site,disturbance,class
6845,2019-06-28,0,5.380202,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6846,2019-06-29,0,4.530696,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6847,2019-06-30,0,3.964359,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6848,2019-07-01,0,3.68119,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6849,2019-07-02,0,2.831685,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6850,2019-07-03,0,2.831685,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6851,2019-07-04,0,2.831685,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6852,2019-07-05,0,2.831685,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6853,2019-07-06,0,2.831685,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6854,2019-07-07,0,3.114853,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6855,2019-07-08,0,3.68119,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6856,2019-07-09,0,3.114853,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6857,2019-07-10,0,2.548516,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6858,2019-07-11,0,1.98218,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6859,2019-07-12,0,1.98218,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6860,2019-07-13,0,1.699011,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6861,2019-07-14,0,1.699011,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6862,2019-07-15,0,1.415842,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6863,2019-07-16,0,1.415842,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6864,2019-07-17,0,1.132674,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6865,2019-07-18,0,1.132674,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6866,2019-07-19,0,1.98218,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6867,2019-07-20,0,2.265348,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6868,2019-07-21,0,1.98218,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6869,2019-07-22,0,1.415842,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6870,2019-07-23,0,1.415842,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6871,2019-07-24,0,0.849505,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6872,2019-07-25,0,0.849505,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6873,2019-07-26,0,0.566337,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6874,2019-07-27,0,0.566337,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6875,2019-07-28,0,0.283168,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6876,2019-07-29,0,0.283168,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6877,2019-07-30,0,0.283168,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6878,2019-07-31,0,0.283168,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6879,2019-08-01,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6880,2019-08-02,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6881,2019-08-03,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6882,2019-08-04,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6883,2019-08-05,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6884,2019-08-06,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6885,2019-08-07,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6886,2019-08-08,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6887,2019-08-09,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6888,2019-08-10,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6889,2019-08-11,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6890,2019-08-12,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6891,2019-08-13,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6892,2019-08-14,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6893,2019-08-15,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6894,2019-08-16,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6895,2019-08-17,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6896,2019-08-18,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6897,2019-08-19,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6898,2019-08-20,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6899,2019-08-21,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6900,2019-08-22,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6901,2019-08-23,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6902,2019-08-24,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6903,2019-08-25,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6904,2019-08-26,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6905,2019-08-27,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6906,2019-08-28,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6907,2019-08-29,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6908,2019-08-30,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6909,2019-08-31,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6910,2019-09-01,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6911,2019-09-02,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6912,2019-09-03,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6913,2019-09-04,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6914,2019-09-05,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6915,2019-09-06,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6916,2019-09-07,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6917,2019-09-08,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6918,2019-09-09,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6919,2019-09-10,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6920,2019-09-11,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6921,2019-09-12,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6922,2019-09-13,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6923,2019-09-14,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6924,2019-09-15,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6925,2019-09-16,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6926,2019-09-17,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6927,2019-09-18,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6928,2019-09-19,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6929,2019-09-20,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6930,2019-09-21,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6931,2019-09-22,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6932,2019-09-23,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6933,2019-09-24,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6934,2019-09-25,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6935,2019-09-26,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6936,2019-09-27,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6937,2019-09-28,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6938,2019-09-29,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6939,2019-09-30,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6940,2019-10-01,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6941,2019-10-02,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6942,2019-10-03,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6943,2019-10-04,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6944,2019-10-05,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6945,2019-10-06,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6946,2019-10-07,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6947,2019-10-08,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6948,2019-10-09,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6949,2019-10-10,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6950,2019-10-11,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6951,2019-10-12,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6952,2019-10-13,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6953,2019-10-14,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6954,2019-10-15,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6955,2019-10-16,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6956,2019-10-17,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6957,2019-10-18,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6958,2019-10-19,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6959,2019-10-20,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6960,2019-10-21,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6961,2019-10-22,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6962,2019-10-23,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6963,2019-10-24,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6964,2019-10-25,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6965,2019-10-26,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6966,2019-10-27,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6967,2019-10-28,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6968,2019-10-29,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6969,2019-10-30,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6970,2019-10-31,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6971,2019-11-01,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6972,2019-11-02,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6973,2019-11-03,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6974,2019-11-04,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6975,2019-11-05,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6976,2019-11-06,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6977,2019-11-07,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6978,2019-11-08,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6979,2019-11-09,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6980,2019-11-10,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6981,2019-11-11,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6982,2019-11-12,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6983,2019-11-13,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6984,2019-11-14,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6985,2019-11-15,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6986,2019-11-16,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6987,2019-11-17,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6988,2019-11-18,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6989,2019-11-19,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6990,2019-11-20,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6991,2019-11-21,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6992,2019-11-22,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6993,2019-11-23,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6994,2019-11-24,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6995,2019-11-25,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6996,2019-11-26,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6997,2019-11-27,0,4.530696,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6998,2019-11-28,0,10.477234,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
6999,2019-11-29,0,0.283168,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7000,2019-11-30,0,0.566337,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7001,2019-12-01,0,0.566337,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7002,2019-12-02,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7003,2019-12-03,0,0.141584,TRUE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7004,2019-12-04,0,58.615879,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7005,2019-12-05,0,8.778223,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7006,2019-12-06,0,4.530696,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7007,2019-12-07,0,9.061392,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7008,2019-12-08,0,33.413883,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7009,2019-12-09,0,12.459414,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7010,2019-12-10,0,6.796044,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7011,2019-12-11,0,5.097033,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7012,2019-12-12,0,4.813865,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7013,2019-12-13,0,4.530696,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7014,2019-12-14,0,3.964359,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7015,2019-12-15,0,3.964359,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7016,2019-12-16,0,3.964359,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7017,2019-12-17,0,3.964359,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7018,2019-12-18,0,3.68119,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7019,2019-12-19,0,3.68119,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7020,2019-12-20,0,3.398022,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7021,2019-12-21,0,3.398022,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7022,2019-12-22,0,200.766466,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7023,2019-12-23,0,66.827766,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7024,2019-12-24,0,16.99011,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7025,2019-12-25,0,137.619891,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7026,2019-12-26,0,280.336815,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7027,2019-12-27,0,41.059432,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7028,2019-12-28,0,21.520806,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7029,2019-12-29,0,16.99011,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7030,2019-12-30,0,15.291099000000001,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7031,2019-12-31,0,13.308919,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7032,2020-01-01,0,12.742582,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7033,2020-01-02,0,12.459414,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7034,2020-01-03,0,11.043572,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7035,2020-01-04,0,10.477234,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7036,2020-01-05,0,9.627729,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7037,2020-01-06,0,7.362381,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7038,2020-01-07,0,8.211886,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7039,2020-01-08,0,7.928718,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7040,2020-01-09,0,7.362381,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7041,2020-01-10,0,6.796044,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7042,2020-01-11,0,7.079212,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7043,2020-01-12,0,6.796044,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7044,2020-01-13,0,7.079212,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7045,2020-01-14,0,6.512875,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7046,2020-01-15,0,6.229707,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7047,2020-01-16,0,7.079212,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7048,2020-01-17,0,11.893077,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7049,2020-01-18,0,7.079212,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7050,2020-01-19,0,6.512875,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7051,2020-01-20,0,5.946538,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7052,2020-01-21,0,5.66337,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7053,2020-01-22,0,5.380202,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7054,2020-01-23,0,5.097033,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7055,2020-01-24,0,4.813865,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7056,2020-01-25,0,4.247527,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7057,2020-01-26,0,3.964359,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7058,2020-01-27,0,3.964359,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7059,2020-01-28,0,3.68119,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7060,2020-01-29,0,3.398022,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7061,2020-01-30,0,3.114853,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7062,2020-01-31,0,2.831685,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7063,2020-02-01,0,2.831685,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7064,2020-02-02,0,3.114853,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7065,2020-02-03,0,3.114853,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7066,2020-02-04,0,4.247527,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7067,2020-02-05,0,4.530696,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7068,2020-02-06,0,4.813865,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7069,2020-02-07,0,4.813865,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7070,2020-02-08,0,4.247527,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7071,2020-02-09,0,3.114853,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7072,2020-02-10,0,2.831685,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7073,2020-02-11,0,2.265348,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7074,2020-02-12,0,2.265348,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7075,2020-02-13,0,2.265348,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7076,2020-02-14,0,2.265348,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7077,2020-02-15,0,2.265348,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7078,2020-02-16,0,2.265348,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7079,2020-02-17,0,2.265348,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7080,2020-02-18,0,2.265348,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7081,2020-02-19,0,2.265348,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7082,2020-02-20,0,1.98218,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7083,2020-02-21,0,1.98218,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7084,2020-02-22,0,1.98218,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7085,2020-02-23,0,2.831685,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7086,2020-02-24,0,1.98218,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7087,2020-02-25,0,1.98218,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
7088,2020-02-26,0,1.699011,FALSE,TRUE,FALSE,FALSE,post,santa_barbara_MC06,burn,pulse
